SECRETARIA,CÓDIGO MUNICIPIO, NOMBRE MUNICIPIO, CÓDIGO ESTABLECIMIENTO, NOMBRE ESTABLECIMIENTO, CÓDIGO SEDE, NOMBRE SEDE, ZONA, DIRECCIÓN, TELÉFONO, ESTADO SEDE, NIVELES, MODELOS, GRADOS,SECTOR
BOYACA,15646,SAMACÁ,315646000522,COLEGIO SAGRADO CORAZON DE JESUS,315646000522,COLEGIO SAGRADO CORAZON DE JESUS,URBANA,CL 4 5 23,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",EDUCACIÓN TRADICIONAL,"-2,-1,0,1,2,3,4,5,7,8,9,10,11",NO OFICIAL
BOYACA,15646,SAMACÁ,115646000019,I.E. TECNICA NACIONALIZADA DE SAMACA,115646000230,FRAY JUAN DE LOS BRRS,URBANA,CRA 5 NRO 6-65,7372171,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",EDUCACIÓN TRADICIONAL,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15660,SAN EDUARDO,315660000012,I.E. TECNICA ANTONIO NARIÑO,215660000174,ESC LAS CRUCES,RURAL,VDA SAN PABLO,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,TEJIENDO SABERES","0,1,2,3,4,5,22,23,24,25,26",OFICIAL
BOYACA,15664,SAN JOSÉ DE PARE,115664000123,I.E. HORIZONTES,215664000110,ESC BALSA Y RESGUARDO,RURAL,VDA BALSA Y RESGU,0,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA","FLEXIBLE ESCUELA INTEGRAL,ESCUELA NUEVA","-1,0,1,2,3,4,5,22",OFICIAL
BOYACA,15664,SAN JOSÉ DE PARE,115664000123,I.E. HORIZONTES,215664000080,ESC GUANOMITO,RURAL,VDA GUANOMITO,0,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15667,SAN LUIS DE GACENO,215667000153,I.E. TELEPALMERITAS,215667000790,ESC EL TESORO,RURAL,VDA EL TESORO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15667,SAN LUIS DE GACENO,215667000153,I.E. TELEPALMERITAS,215667000196,ESC LA MESA DEL GUAVIO,RURAL,VDA LA MESA DEL GUAVIO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15667,SAN LUIS DE GACENO,215667000153,I.E. TELEPALMERITAS,215667000251,ESC LA DORADA DEL GUAVIO,RURAL,DORADA DEL GUAVIO,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,23,24,25,26",OFICIAL
BOYACA,15667,SAN LUIS DE GACENO,115667000027,I.E. SAN LUIS DE GACENO,215667000081,ESC GÜICHIRALES,RURAL,VDA GÜICHIRALES,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,22,23",OFICIAL
BOYACA,15673,SAN MATEO,215673000220,I.E. PAZ Y LIBERTAD,215673000360,ESC HATICO HOYA DE DUARTES,RURAL,VDA EL HATICO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15673,SAN MATEO,115673000012,I.E. NORMAL SUPERIOR,215673000271,ESC MIRADERO,RURAL,VDA ALFARO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15673,SAN MATEO,115673000012,I.E. NORMAL SUPERIOR,215673000068,ESC SAN JOSE,RURAL,VDA SAN JOSE,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15676,SAN MIGUEL DE SEMA,115676000013,I.E. TECNICA ALFONSO VANEGAS SIERRA,215676000093,ESC SIRIGAY,RURAL,VDA SIRIGAY,3132824893,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15676,SAN MIGUEL DE SEMA,115676000013,I.E. TECNICA ALFONSO VANEGAS SIERRA,215676000026,ESC PEÑA BLANCA,RURAL,VDA PEÑA BLANCA,3142093920,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15681,SAN PABLO DE BORBUR,315681000331,I.E. TECNICA PABLO VALETTE,215681000107,ESC TELLEZ ALTO,RURAL,VDA TELLEZ ALTO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,23,24",OFICIAL
BOYACA,15681,SAN PABLO DE BORBUR,315681000331,I.E. TECNICA PABLO VALETTE,215681000204,ESC CHIZO CUEPAR,RURAL,VDA CHIZO CUEPAR,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,23",OFICIAL
BOYACA,15681,SAN PABLO DE BORBUR,315681000331,I.E. TECNICA PABLO VALETTE,215681000361,ESC EL CONSUELO,RURAL,VDA EL CONSUELO,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,21,22,23,24,25,26",OFICIAL
BOYACA,15681,SAN PABLO DE BORBUR,215681000514,I.E. SANTA BARBARA,215681000131,ESC LA PEÑA,RURAL,VDA LA PEÑA,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15681,SAN PABLO DE BORBUR,215681000514,I.E. SANTA BARBARA,215681000506,ESC LA CADENA COSCUEZ,RURAL,VDA LA PEÑA,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESPERE,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,21,22,23,24,25,26",OFICIAL
BOYACA,15686,SANTANA,115686000011,I.E. TECNICA ANTONIO RICAURTE,215686000113,ESC EL RODEO,RURAL,VDA SAN EMIGDIO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,SER","0,1,2,3,4,5,22,23",OFICIAL
BOYACA,15686,SANTANA,115686000011,I.E. TECNICA ANTONIO RICAURTE,215686000130,ESC QUEBRADAFRENOS,RURAL,VDA SAN EMIGDIO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,SER","0,1,2,3,4,5,23",OFICIAL
BOYACA,15686,SANTANA,115686000011,I.E. TECNICA ANTONIO RICAURTE,215686000164,ESC SANTA BÁRBARA,RURAL,VDA SANTA BARB,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15690,SANTA MARÍA,315690000416,I.E. TECNICO JACINTO VEGA,215690000021,CENT EDUC CAÑO NEGRO,RURAL,VDA CAÑO NEGRO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15690,SANTA MARÍA,315690000416,I.E. TECNICO JACINTO VEGA,215690000268,CENT EDUC GUADUALES,RURAL,VDA GUADUALES,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15693,SANTA ROSA DE VITERBO,315693000263,COLEGIO JUAN PABLO II,315693000263,COLEGIO JUAN PABLO II,URBANA,KR 5 6 98,7860313,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",EDUCACIÓN TRADICIONAL,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",NO OFICIAL
BOYACA,15693,SANTA ROSA DE VITERBO,115693000043,I.E. CASILDA ZAFRA,215693000170,ESC VILLA NUEVA,RURAL,VDA VILLA NUEVA,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESPERE,FLEXIBLE ESCUELA INTEGRAL,ESCUELA NUEVA","-1,0,1,2,3,4,5,21,22,23,24,25,26",OFICIAL
BOYACA,15693,SANTA ROSA DE VITERBO,215693000200,I.E. TECNICA EL PORTACHUELO,215693000242,ESC LA MESA,RURAL,VDA LA MESA,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,22,23,24,25,26",OFICIAL
BOYACA,15693,SANTA ROSA DE VITERBO,215693000200,I.E. TECNICA EL PORTACHUELO,215693000285,ESC PIEDRAS BLANCAS,RURAL,VDA PIEDRAS BLANCAS,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15693,SANTA ROSA DE VITERBO,215693000200,I.E. TECNICA EL PORTACHUELO,215693000145,ESC QUEBRADA ARRIBA,RURAL,VDA QUEBRADA ARRIBA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,22",OFICIAL
BOYACA,15696,SANTA SOFÍA,115696000010,I.E. TECNICO AGROPECUARIO,215696000065,CENT EDUC PUENTECITAS,RURAL,VDA PUENTECITAS,3102639366,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15696,SANTA SOFÍA,115696000010,I.E. TECNICO AGROPECUARIO,215696000090,CENT EDUC COLORADOS SUR,RURAL,VDA DURAZNOS,3102639366,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15696,SANTA SOFÍA,115696000010,I.E. TECNICO AGROPECUARIO,215696000111,CENT EDUC COLORADOS NORTE,RURAL,VDA COLORADOS NORTE,3102639366,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15720,SATIVANORTE,215720000128,I.E. LUIS MANUEL PARRA CARO,215720000161,COL DE ED BAS OCAVITA,RURAL,VDA OCAVITA,CEL3114524960,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","POST PRIMARIA,ESCUELA NUEVA,TEJIENDO SABERES","-1,0,1,2,3,4,5,6,7,8,9,22,23,24,25,26",OFICIAL
BOYACA,15720,SATIVANORTE,215720000128,I.E. LUIS MANUEL PARRA CARO,215720000080,ESC EL HATO,RURAL,VDA EL HATO,987898137,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","POST PRIMARIA,ESCUELA NUEVA","0,1,2,3,4,5,6,7,8,9",OFICIAL
BOYACA,15723,SATIVASUR,115723000167,I.E. TECNICA SEÑOR DE LOS MILAGROS,215723000072,ESC LOS TUNJOS,RURAL,VDA LOS TUNJOS,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,23,24,25,26",OFICIAL
BOYACA,15740,SIACHOQUE,115740000014,I.E. TECNICA IGNACIO GIL SANABRIA,115740000014,I.E. TECNICA IGNACIO GIL SANABRIA - SEDE PRINCIPAL,URBANA,KR 6 1 68,,ANTIGUO-ACTIVO,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,TEJIENDO SABERES","6,7,8,9,10,11,22,23,24,25,26,99",OFICIAL
BOYACA,15740,SIACHOQUE,115740000014,I.E. TECNICA IGNACIO GIL SANABRIA,215740000108,EL CAIRO,RURAL,VDA CORMECHOQUE ABAJ,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15753,SOATÁ,315753000021,I.E. ESCUELA NORMAL SUPERIOR LA PRESENTACION,215753000174,ESC LA LAGUNA,RURAL,VDA LA LAGUNA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15753,SOATÁ,115753000013,I.E. JUAN JOSE RONDON,215753000221,ESC HATILLO MEDIO,RURAL,VDA HATILLO MEDIO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15755,SOCOTÁ,215755000171,I.E. TECNICA JAIRO ALBARRACIN BARRERA,215755000171,I.E. TECNICA JAIRO ALBARRACIN BARRERA - SEDE PRINCIPAL,RURAL,VDA COMEZA HOYADA,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,PROPUESTA PARA CAMBIAR ENTORNOS SOCIALES (PACES),EDUCACIÓN TRADICIONAL,TEJIENDO SABERES","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",OFICIAL
BOYACA,15755,SOCOTÁ,215755000171,I.E. TECNICA JAIRO ALBARRACIN BARRERA,215755000333,ESC CHIPAVIEJO,RURAL,VDA CHIPAVIEJO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15755,SOCOTÁ,215755000171,I.E. TECNICA JAIRO ALBARRACIN BARRERA,215755000368,ESC LA REFORMA,RURAL,VDA LA REFORMA,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15755,SOCOTÁ,215755000171,I.E. TECNICA JAIRO ALBARRACIN BARRERA,215755000473,ESC EL CARDÓN,RURAL,VDA EL CARDON,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15755,SOCOTÁ,215755000171,I.E. TECNICA JAIRO ALBARRACIN BARRERA,215755000503,ESC CORRAL DE PIEDRA,RURAL,VDA CORRAL DE PIEDRA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15755,SOCOTÁ,215755000074,ESC PE¿A BLANCA,215755000074,ESC PEÑA BLANCA,URBANA,VDA PEÑA BLANCA,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15755,SOCOTÁ,115755000371,I.E. TECNICO FRANCISCO JOSE DE CALDAS,115755000029,ESC URB DE NIÑAS,URBANA,CASCO URB,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",EDUCACIÓN TRADICIONAL,"0,1,2,3,4,5",OFICIAL
BOYACA,15755,SOCOTÁ,115755000371,I.E. TECNICO FRANCISCO JOSE DE CALDAS,215755000511,ESC EL PLAYON,RURAL,VDA EL PLAYON,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15757,SOCHA,215757000136,I.E. MATILDE ANARAY,215757000306,ESC RUR SORAQUI,RURAL,VDA SORAQUA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15757,SOCHA,115757000395,I.E. ESCUELA NORMAL SUPERIOR,215757000110,ESC POZO ALTO,RURAL,VDA POZO ALTO,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15757,SOCHA,115757000395,I.E. ESCUELA NORMAL SUPERIOR,215757000314,CENT EDUC EL BOCHE,RURAL,VDA EL BOCHE,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15757,SOCHA,215757000187,I.E. LOS LIBERTADORES,215757000179,ESCU SAGRA ARRIBA,RURAL,VDA SAGRA ARRIBA,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,SER","0,1,2,3,4,5,23,24,25,26",OFICIAL
BOYACA,15757,SOCHA,215757000187,I.E. LOS LIBERTADORES,215757000080,ESC EL ALTO,RURAL,VDA EL ALTO,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,Formación para la reintegración","0,1,2,3,4,5,22,23,24,25,26",OFICIAL
BOYACA,15761,SOMONDOCO,215761000167,I.E. TECNICA JOSE BENIGNO PERILLA,215761000116,ABRAHAM SANCHEZ,RURAL,VDA COBAVITA - SOMONDOCO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15761,SOMONDOCO,215761000167,I.E. TECNICA JOSE BENIGNO PERILLA,215761000078,CUCUAVACA,RURAL,VDA CUCUAVACA - SOMONDOCO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15762,SORA,315762000076,I.E. DE SORA,215762000098,ESC TAUSAMENA,RURAL,VDA EL LLANO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15762,SORA,315762000076,I.E. DE SORA,215762000110,ESC DE PIEDRA GORDA,RURAL,VDA PIEDRA GORDA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15763,SOTAQUIRÁ,115763000291,I.E. TECNICA PABLO VI,215763800004,SEDE CARRIZAL ALTO,RURAL,VDA CARRIZAL,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15764,SORACÁ,415764800023,COLEGIO MILITAR CORONEL JUAN JOSE RONDON,415764800023,COLEGIO MILITAR CORONEL JUAN JOSE RONDON,RURAL,KM 6 VIA TUNJA CHIVATA VD PUENTE HAMACA,7454136,ANTIGUO-ACTIVO,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",EDUCACIÓN TRADICIONAL,"1,2,3,4,5,6,7,8,9,10,11",NO OFICIAL
BOYACA,15764,SORACÁ,115764000082,I.E. SIMON BOLIVAR,215764000141,ESC QUEBRADA GRANDE,RURAL,VDA QUEBRADA GRANDE,7404271,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15774,SUSACÓN,115774000021,I.E. NUESTRA SEÑORA DEL CARMEN,215774000140,CEN ED RUR GUANTIVA NORTE,RURAL,VDA GUANTIVA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15774,SUSACÓN,115774000021,I.E. NUESTRA SEÑORA DEL CARMEN,215774000042,CENTRO EDUC NARANJAOS,RURAL,VDA TOCHUPA,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15776,SUTAMARCHÁN,315776000133,I.E. HECTOR JULIO GOMEZ,215776000121,APOSENTOS,RURAL,VDA APOSENTOS,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15776,SUTAMARCHÁN,215776000091,I.E. PEDREGAL ALTO,215776000091,I.E. PEDREGAL ALTO - SEDE PRINCIPAL,RURAL,VDA PEDREGAL,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","POST PRIMARIA,ESCUELA NUEVA,SER HUMANO","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",OFICIAL
BOYACA,15790,TASCO,215790000222,I.E. JUAN JOSE RONDON,215790000206,LA CHAPA,RURAL,VDA LA CHAPA,,ANTIGUO-ACTIVO,BÁSICA PRIMARIA,ESCUELA NUEVA,"1,2,3,4,5",OFICIAL
BOYACA,15790,TASCO,115790000031,I.E. JORGE GUILLERMO MOJICA MARQUEZ,215790000231,ESC COSTA RICA,RURAL,VDA SAN ISIDRO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA","ESCUELA NUEVA,A CRECER","0,1,2,3,4,5,21",OFICIAL
BOYACA,15790,TASCO,115790000031,I.E. JORGE GUILLERMO MOJICA MARQUEZ,215790000320,ESC LLANO GRANDE MONTONES,RURAL,VDA SANTA BARBARA,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA PRIMARIA","ESCUELA NUEVA,SER","0,1,2,3,4,5,25,26",OFICIAL
BOYACA,15804,TIBANÁ,215804000395,I.E. ANDRES ROMERO AREVALO,215804000077,ESC EL CARMEN,RURAL,VDA EL CARMEN,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,TEJIENDO SABERES","0,1,2,3,4,5,21,22,23,24,25,26",OFICIAL
BOYACA,15804,TIBANÁ,115804000021,I.E. GUSTAVO ROMERO HERNANDEZ,215804000093,ESC SUTA ARRIBA,RURAL,VDA SUTA ARRIBA,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,TEJIENDO SABERES","0,1,2,3,4,5,21,22,23,24,25,26",OFICIAL
